Course,Chapter,Topic,Course_hour,Chap_hour,Top_hour,
Visualisation, JQuery Adv JavaScript Lab, JQuery,128.5,6.425,1.0708333333333333
Visualisation, JQuery Adv JavaScript Lab, Advanced Javascript,128.5,6.425,1.0708333333333333
Visualisation, Visualisation Maps Lecture, Geographic and Population Maps,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Landmarks and Paths,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Latitude and Longitude,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Azimuthal Equidistant,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Conic,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Cylindrical,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Albers Equal Area,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Mercator,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Chloropleth,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Isopleth map,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Cartograms,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Proportional Symbol Maps,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Flow Maps,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Time Varying Maps,128.5,6.425,0.42833333333333334
Visualisation, Visualisation Maps Lecture, Thematic Maps,128.5,6.425,0.42833333333333334
Visualisation, Tableua Desktop Lecture, Tableau Intro,128.5,6.425,6.425
Visualisation, Perception Lecture, bottom-up & top-down brain,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, the eye,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, eye tracking summary,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, receptive fields,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, visual channels,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, contrast/ layering,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, color and motion pop-out,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, separable & integral channels,128.5,6.425,0.7138888888888889
Visualisation, Perception Lecture, Gestalt principles,128.5,6.425,0.7138888888888889
Visualisation, Color Lecture, Tufte color,128.5,6.425,0.6425
Visualisation, Color Lecture, Color models,128.5,6.425,0.6425
Visualisation, Color Lecture, Additive and subtractive models,128.5,6.425,0.6425
Visualisation, Color Lecture, Visual systems,128.5,6.425,0.6425
Visualisation, Color Lecture, Color perception and illusions,128.5,6.425,0.6425
Visualisation, Color Lecture, Color blindness,128.5,6.425,0.6425
Visualisation, Color Lecture, RGB + HSL + LAB + Munsell,128.5,6.425,0.6425
Visualisation, Color Lecture, Color discriminability/ encodings,128.5,6.425,0.6425
Visualisation, Color Lecture, Normal colors,128.5,6.425,0.6425
Visualisation, Color Lecture, Color maps + Brewer + chroma.js,128.5,6.425,0.6425
Visualisation, Cognition Lecture, TBC,128.5,6.425,6.425
Visualisation, Storytelling Lecture, Visual design - 7 genres,128.5,6.425,1.0708333333333333
Visualisation, Storytelling Lecture, Visual design - beginning + middle + end,128.5,6.425,1.0708333333333333
Visualisation, Storytelling Lecture, Messaging - headline + caption + annotation,128.5,6.425,1.0708333333333333
Visualisation, Storytelling Lecture, Messaging - viewpoint + relatability + precision,128.5,6.425,1.0708333333333333
Visualisation, Storytelling Lecture, Interactivity - obvious interaction,128.5,6.425,1.0708333333333333
Visualisation, Storytelling Lecture, Interactivity - reactive & reset,128.5,6.425,1.0708333333333333
Visualisation, Obj Oriented JavaScript Lab, Object Orientated Javascript,128.5,6.425,1.60625
Visualisation, Obj Oriented JavaScript Lab, Classes Javascript,128.5,6.425,1.60625
DataScience, Process + Data + Visuals, Data Process,133.5,5.134615384615385,0.8557692307692307
DataScience, Process + Data + Visuals, Data Types,133.5,5.134615384615385,0.8557692307692307
DataScience, Process + Data + Visuals, Data Dimensions,133.5,5.134615384615385,0.8557692307692307
DataScience, Process + Data + Visuals, Data & Images,133.5,5.134615384615385,0.8557692307692307
DataScience, Process + Data + Visuals, Visual attributes,133.5,5.134615384615385,0.8557692307692307
DataScience, Process + Data + Visuals, Visualisations,133.5,5.134615384615385,0.8557692307692307
DataScience, Basic Python Lab, Basic Expressions,133.5,5.134615384615385,0.46678321678321677
DataScience, Basic Python Lab, Lists,133.5,5.134615384615385,0.46678321678321677
DataScience, Basic Python Lab, Dictionaries,133.5,5.134615384615385,0.46678321678321677
DataScience, Basic Python Lab, Tuples,133.5,5.134615384615385,0.46678321678321677
DataScience, Basic Python Lab, Functions,133.5,5.134615384615385,0.46678321678321677
DataScience, Basic Python Lab, Modules,133.5,5.134615384615385,0.46678321678321677
DataScience, Statistical Graphs Lecture, Design Principle,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Graph Types,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Comparisons,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Trends Over Time,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Correlations,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Distributions,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Color,133.5,5.134615384615385,0.42788461538461536
DataScience, Data Munging Lecture, Scraping Web Data,133.5,5.134615384615385,1.7115384615384615
DataScience, Data Munging Lecture, Etiquette of Scraping,133.5,5.134615384615385,1.7115384615384615
DataScience, Data Munging Lecture, Scraping Demonstration,133.5,5.134615384615385,1.7115384615384615
DataScience, Expressions & Scraping lab, Basic Expressions & Web Scraping,133.5,5.134615384615385,1.2836538461538463
DataScience, Statistical Models Lecture, Probability,133.5,5.134615384615385,5.134615384615385
DataScience, Statistical Graphs Lecture, Parametric vs Non-Parametric,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Length Biasing,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Exponential Distribution,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Binomial Distribution,133.5,5.134615384615385,0.42788461538461536
DataScience, Statistical Graphs Lecture, Bootstrap,133.5,5.134615384615385,0.42788461538461536
DataScience, Bias Sampling Lecture, Some Forms of Bias,133.5,5.134615384615385,1.0269230769230768
DataScience, Bias Sampling Lecture, Sampling Schemes,133.5,5.134615384615385,1.0269230769230768
DataScience, Bias Sampling Lecture, Bias of an Estimator,133.5,5.134615384615385,1.0269230769230768
DataScience, Bias Sampling Lecture, Basu's Weighting,133.5,5.134615384615385,1.0269230769230768
DataScience, Bias Sampling Lecture, Fisher Weighting,133.5,5.134615384615385,1.0269230769230768
DataScience, Pandas + Matplotlib Lab, Workshop on Pandas,133.5,5.134615384615385,0.8557692307692307
DataScience, Pandas + Matplotlib Lab, Visualisation Python,133.5,5.134615384615385,0.8557692307692307
DataScience, Pandas + Matplotlib Lab, Matplotlib Python,133.5,5.134615384615385,0.8557692307692307
DataScience, Regression Lecture, Regression to the mean,133.5,5.134615384615385,1.0269230769230768
DataScience, Regression Lecture, Linear Model,133.5,5.134615384615385,1.0269230769230768
DataScience, Regression Lecture, Gauss-Markov Theorem,133.5,5.134615384615385,1.0269230769230768
DataScience, Regression Lecture, Hat Matrix,133.5,5.134615384615385,1.0269230769230768
DataScience, Regression Lecture, Logistic Regression,133.5,5.134615384615385,1.0269230769230768
DataScience, High Dimensional Data Lecture, Data Types,133.5,5.134615384615385,0.39497041420118345
DataScience, High Dimensional Data Lecture, Graphical Methods,133.5,5.134615384615385,0.39497041420118345
DataScience, High Dimensional Data Lecture, Dimensionality Reduction MDS,133.5,5.134615384615385,0.39497041420118345
DataScience, High Dimensional Data Lecture, Dimensionality Reduction PCA,133.5,5.134615384615385,0.39497041420118345
DataScience, High Dimensional Data Lecture, Linear Methods,133.5,5.134615384615385,0.39497041420118345
DataScience, Sci-Kit & Regression & PCA Lab, Sci-Kit Learn,133.5,5.134615384615385,1.2836538461538463
DataScience, Sci-Kit & Regression & PCA Lab, Regression,133.5,5.134615384615385,1.2836538461538463
DataScience, Sci-Kit & Regression & PCA Lab, PCA,133.5,5.134615384615385,1.2836538461538463
DataScience, Classification & Clustering Lecture, Classification,133.5,5.134615384615385,2.5673076923076925
DataScience, Classification & Clustering Lecture, Clustering,133.5,5.134615384615385,2.5673076923076925
DataScience, Thinking Bayesian Lecture, Bayesian Thinking,133.5,5.134615384615385,0.8557692307692307
DataScience, Thinking Bayesian Lecture, Cross-Validation,133.5,5.134615384615385,0.8557692307692307
DataScience, Thinking Bayesian Lecture, Bayesian Method,133.5,5.134615384615385,0.8557692307692307
DataScience, Thinking Bayesian Lecture, MCMC,133.5,5.134615384615385,0.8557692307692307
DataScience, Thinking Bayesian Lecture, Interval Estimation,133.5,5.134615384615385,0.8557692307692307
DataScience, Thinking Bayesian Lecture, Conjugate Priors,133.5,5.134615384615385,0.8557692307692307
DataScience, Bias-Variance & X-Validation Lab, Bias,133.5,5.134615384615385,0.8557692307692307
DataScience, Bias-Variance & X-Validation Lab, Variance,133.5,5.134615384615385,0.8557692307692307
DataScience, Bias-Variance & X-Validation Lab, Cross-Validation,133.5,5.134615384615385,0.8557692307692307
DataScience, Bayesian Simulation Lecture, Bayesian Data Analysis,133.5,5.134615384615385,0.8557692307692307
DataScience, Bayesian Simulation Lecture, Bayesian Bandits,133.5,5.134615384615385,0.8557692307692307
DataScience, Bayesian Simulation Lecture, LASSO and Sparsity,133.5,5.134615384615385,0.8557692307692307
DataScience, Bayesian Simulation Lecture, Kidney Data Analysis,133.5,5.134615384615385,0.8557692307692307
DataScience, Bayesian Simulation Lecture, Markov Chain Example,133.5,5.134615384615385,0.8557692307692307
DataScience, Bayesian Simulation Lecture, MCM Cryptography,133.5,5.134615384615385,0.8557692307692307
DataScience, Bayesian Contd Monte Carlo Lecture, Markov Chains,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian Contd Monte Carlo Lecture, Likelihood Ratios,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian Contd Monte Carlo Lecture, MCMC,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian Contd Monte Carlo Lecture, Hidden Makov Models,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian Contd Monte Carlo Lecture, Networks,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian Contd Monte Carlo Lecture, MCMC Generate Networks,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian Contd Monte Carlo Lecture, Gibbs Sampler + Metropolis Hastings,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian Contd Monte Carlo Lecture, Hierarchical Models,133.5,5.134615384615385,0.6418269230769231
DataScience, Bayesian & SciKit Learn Lab, Bayesian Analysis,133.5,5.134615384615385,1.2836538461538463
DataScience, Bayesian & SciKit Learn Lab, SciKit Learn,133.5,5.134615384615385,1.2836538461538463
DataScience, Practical Machine Learning Lecture, Supervised Learning - SVM,133.5,5.134615384615385,0.8557692307692307
DataScience, Practical Machine Learning Lecture, Supervised Learning - Decision Tree,133.5,5.134615384615385,0.8557692307692307
DataScience, Practical Machine Learning Lecture, Supervised Learning - Boosting,133.5,5.134615384615385,0.8557692307692307
DataScience, Practical Machine Learning Lecture, Supervised Learning - Random Forest,133.5,5.134615384615385,0.8557692307692307
DataScience, Practical Machine Learning Lecture, Unsupervised Learning - K-Means,133.5,5.134615384615385,0.8557692307692307
DataScience, Practical Machine Learning Lecture, Unsupervised Learning - Mean Shift,133.5,5.134615384615385,0.8557692307692307
DataScience, AWS + MapReduce + MrJOB Lecture, Map Reduce,133.5,5.134615384615385,1.0269230769230768
DataScience, AWS + MapReduce + MrJOB Lecture, Python Generators,133.5,5.134615384615385,1.0269230769230768
DataScience, AWS + MapReduce + MrJOB Lecture, Combiner,133.5,5.134615384615385,1.0269230769230768
DataScience, AWS + MapReduce + MrJOB Lecture, JSON Encoding,133.5,5.134615384615385,1.0269230769230768
DataScience, Networks + Databases Lecture, Trees,133.5,5.134615384615385,0.8557692307692307
DataScience, Networks + Databases Lecture, Networks,133.5,5.134615384615385,0.8557692307692307
DataScience, Networks + Databases Lecture, Radial Layouts,133.5,5.134615384615385,0.8557692307692307
DataScience, Networks + Databases Lecture, Matrices,133.5,5.134615384615385,0.8557692307692307
DataScience, Networks + Databases Lecture, Tools & Applications,133.5,5.134615384615385,0.8557692307692307
DataScience, Networks + Databases Lecture, Databases,133.5,5.134615384615385,0.8557692307692307
DataScience, ML + EC2 + MrJobs Lab, Basic ML,133.5,5.134615384615385,1.7115384615384615
DataScience, ML + EC2 + MrJobs Lab, EC2,133.5,5.134615384615385,1.7115384615384615
DataScience, ML + EC2 + MrJobs Lab, MRJob,133.5,5.134615384615385,1.7115384615384615
DataScience, EC2 + AWS + MapReduce + MrJOB Lecture, JSON Encoding,133.5,5.134615384615385,1.0269230769230768
DataScience, Network Vis & Gephi Lecture, Graphs,133.5,5.134615384615385,1.2836538461538463
DataScience, Network Vis & Gephi Lecture, Networks,133.5,5.134615384615385,1.2836538461538463
DataScience, Network Vis & Gephi Lecture, Power Laws,133.5,5.134615384615385,1.2836538461538463
DataScience, Network Vis & Gephi Lecture, Models,133.5,5.134615384615385,1.2836538461538463
DataScience, ML + EC2 + MrJobs 2 Lab, Basic ML,133.5,5.134615384615385,1.7115384615384615
DataScience, ML + EC2 + MrJobs 2 Lab, EC2,133.5,5.134615384615385,1.7115384615384615
DataScience, ML + EC2 + MrJobs 2 Lab, MRJob,133.5,5.134615384615385,1.7115384615384615
DataScience, Networks II Lecture, Centrality Measures,133.5,5.134615384615385,0.7335164835164835
DataScience, Networks II Lecture, Community Detection,133.5,5.134615384615385,0.7335164835164835
DataScience, Networks II Lecture, Respondent Driven Sampling,133.5,5.134615384615385,0.7335164835164835
DataScience, Visual Storytelling Lecture, Effective Communication,133.5,5.134615384615385,5.134615384615385
DataScience, Visual Storytelling Lecture, Simplicity,133.5,5.134615384615385,0.7335164835164835
DataScience, Visual Storytelling Lecture, Visual Design,133.5,5.134615384615385,0.7335164835164835
DataScience, Visual Storytelling Lecture, Messaging,133.5,5.134615384615385,0.7335164835164835
DataScience, Visual Storytelling Lecture, Visual Storytelling,133.5,5.134615384615385,0.7335164835164835
DataScience, SVM & Random Forest Lecture, Hierarchical Clustering,133.5,5.134615384615385,1.7115384615384615
DataScience, SVM & Random Forest Lecture, SVM's,133.5,5.134615384615385,1.7115384615384615
DataScience, SVM & Random Forest Lecture, Neural Networks,133.5,5.134615384615385,1.7115384615384615
MachineLearning, Introduction, Introduction,,,
MachineLearning, Introduction, Octave Tutorial,,,
MachineLearning, Linear Algebra Review, Matrices and Vectors,,,
MachineLearning, Linear Algebra Review, Addition and Scalar Multiplication,,,
MachineLearning, Linear Algebra Review, Vector Multiplication,,,
MachineLearning, Linear Algebra Review, Matrix Multiplication,,,
MachineLearning, Linear Algebra Review, Inverse and Transpose,,,
MachineLearning, Linear Regression, Cost Function,,,
MachineLearning, Linear Regression," Gradient Descent with One Variable
",,,
MachineLearning, Linear Regression," Gradient Descent with Multiple Variables
",,,
MachineLearning, Linear Regression," Features and Polynomial Regression
",,,
MachineLearning, Linear Regression," Normal Equation
",,,
MachineLearning, Linear Regression," Regularization
",,,
MachineLearning, Logistic Regression," Classification
",,,
MachineLearning, Logistic Regression," Hypothesis Representation
",,,
MachineLearning, Logistic Regression," Decision Boundary
",,,
MachineLearning, Logistic Regression," Cost Function
",,,
MachineLearning, Logistic Regression," Multiclass Classification
",,,
MachineLearning, Logistic Regression," Regularization
",,,
MachineLearning, Neural Networks," Non linear Hypotheses
",,,
MachineLearning, Neural Networks," Model Representation
",,,
MachineLearning, Neural Networks," Multiclass Classification
",,,
MachineLearning, Neural Networks," Cost Function
",,,
MachineLearning, Neural Networks," Backpropagation
",,,
MachineLearning, Neural Networks," Implementation
",,,
MachineLearning, Neural Networks," Gradient Checking
",,,
MachineLearning, Neural Networks," Random Initialisation
",,,
MachineLearning, Support Vector Machines," Optimisation Objective
",,,
MachineLearning, Support Vector Machines," Large Margin Intuition
",,,
MachineLearning, Support Vector Machines," Kernels
",,,
MachineLearning, Support Vector Machines," Using an SVM
",,,
MachineLearning, Clustering," Unsupervised Learning
",,,
MachineLearning, Clustering," K-means Algorithm
",,,
MachineLearning, Clustering," Optimisation Objective
",,,
MachineLearning, Clustering," Random Initialization
",,,
MachineLearning, Clustering," Choosing the number of clusters
",,,
MachineLearning, Dimensionality Reduction," Data Compression
",,,
MachineLearning, Dimensionality Reduction," Visualisation
",,,
MachineLearning, Dimensionality Reduction," Principal Component Analysis
",,,
MachineLearning, Dimensionality Reduction," Choosing the number of PCs
",,,
MachineLearning, Dimensionality Reduction," Reconstruction from Compressed Representation
",,,
MachineLearning, Dimensionality Reduction," Advice for Applying PCA
",,,
MachineLearning, Anomaly Detection," Motivation
",,,
MachineLearning, Anomaly Detection," Gaussian Distribution
",,,
MachineLearning, Anomaly Detection," Algorithms
",,,
MachineLearning, Anomaly Detection," Developing and Evaluating an Anomaly Detection System
",,,
MachineLearning, Anomaly Detection," Anomaly Detection vs. Supervised Learning
",,,
MachineLearning, Anomaly Detection," What Features to Use
",,,
MachineLearning, Anomaly Detection," Multivariate Gaussian Distribution
",,,
MachineLearning, Recommender Systems," Content Based Recommendations
",,,
MachineLearning, Recommender Systems," Collaborative Filtering Algorithm
",,,
MachineLearning, Recommender Systems," Vectorization
",,,
MachineLearning, Recommender Systems," Implementation
",,,
MachineLearning, Advice for Applying ML," Deciding what to try
",,,
MachineLearning, Advice for Applying ML," Evaluating a Hypothesis
",,,
MachineLearning, Advice for Applying ML," Model Selection and Train / Validation
",,,
MachineLearning, Advice for Applying ML," Bias vs. Variance
",,,
MachineLearning, Advice for Applying ML," Regularisation and Bias vs. Variance
",,,
MachineLearning, Advice for Applying ML," Learning Curves
",,,
MachineLearning, Advice for Applying ML," What to do next ?
",,,
MachineLearning, ML System Design," Prioritization
",,,
MachineLearning, ML System Design," Error Analysis
",,,
MachineLearning, ML System Design," Trade-off Precision and Recall
",,,
MachineLearning, ML System Design," Data for ML
",,,
MachineLearning, Large Scale MachineLearning," Learning with Large Datasets
",,,
MachineLearning, Large Scale MachineLearning," Stochastic Gradient Descent
",,,
MachineLearning, Large Scale MachineLearning," Mini-bathc gradient descent
",,,
MachineLearning, Large Scale MachineLearning," Stochastic gradient descent convergence
",,,
MachineLearning, Large Scale MachineLearning," Online Learning
",,,
MachineLearning, Large Scale MachineLearning," Map Reduce and Parallelism 
",,,
MachineLearning, Conclusion," Application Examples
",,,
MachineLearning, Conclusion," Conclusions
",,,
Stats110, Naive Probability + Counting," sample spaces
",150.0,4.411764705882353,1.1029411764705883
Stats110, Naive Probability + Counting," naive definition of probability
",150.0,4.411764705882353,1.1029411764705883
Stats110, Naive Probability + Counting," counting
",150.0,4.411764705882353,1.1029411764705883
Stats110, Naive Probability + Counting," sampling
",150.0,4.411764705882353,1.1029411764705883
Stats110, Probability Axioms," Bose-Einstein
",150.0,4.411764705882353,1.1029411764705883
Stats110, Probability Axioms," story proofs
",150.0,4.411764705882353,1.1029411764705883
Stats110, Probability Axioms," Vandermonde identity
",150.0,4.411764705882353,1.1029411764705883
Stats110, Probability Axioms," axioms of probability 
",150.0,4.411764705882353,1.1029411764705883
Stats110, Inclusion-Exclusion," birthday problem
",150.0,4.411764705882353,1.1029411764705883
Stats110, Inclusion-Exclusion," properties of probability
",150.0,4.411764705882353,1.1029411764705883
Stats110, Inclusion-Exclusion," inclusion-exclusion
",150.0,4.411764705882353,1.1029411764705883
Stats110, Inclusion-Exclusion," matching problem
",150.0,4.411764705882353,1.1029411764705883
Stats110, Independance + Condn Prob + Bayes," independence
",150.0,4.411764705882353,1.1029411764705883
Stats110, Independance + Condn Prob + Bayes," Newton-Pepys
",150.0,4.411764705882353,1.1029411764705883
Stats110, Independance + Condn Prob + Bayes," conditional probability
",150.0,4.411764705882353,1.1029411764705883
Stats110, Independance + Condn Prob + Bayes," Bayes’ rule
",150.0,4.411764705882353,1.1029411764705883
Stats110, Total Prob + Conditional Indep," law of total probability
",150.0,4.411764705882353,1.4705882352941178
Stats110, Total Prob + Conditional Indep," conditional probability examples
",150.0,4.411764705882353,1.4705882352941178
Stats110, Total Prob + Conditional Indep," conditional independence
",150.0,4.411764705882353,1.4705882352941178
Stats110, Simpson + Monty Hall," Monty Hall problem
",150.0,4.411764705882353,2.2058823529411766
Stats110, Simpson + Monty Hall," Simpson’s paradox
",150.0,4.411764705882353,2.2058823529411766
Stats110, 1st Step + Bernoulli & Binomial," gambler’s ruin
",150.0,4.411764705882353,0.8823529411764706
Stats110, 1st Step + Bernoulli & Binomial," first step analysis
",150.0,4.411764705882353,0.8823529411764706
Stats110, 1st Step + Bernoulli & Binomial," random variables
",150.0,4.411764705882353,0.8823529411764706
Stats110, 1st Step + Bernoulli & Binomial," Bernoulli
",150.0,4.411764705882353,0.8823529411764706
Stats110, 1st Step + Bernoulli & Binomial," Binomial
",150.0,4.411764705882353,0.8823529411764706
Stats110, CDF's + PMF's + Hypergeo," random variables
",150.0,4.411764705882353,1.1029411764705883
Stats110, CDF's + PMF's + Hypergeo," CDFs
",150.0,4.411764705882353,1.1029411764705883
Stats110, CDF's + PMF's + Hypergeo," PMFs
",150.0,4.411764705882353,1.1029411764705883
Stats110, CDF's + PMF's + Hypergeo," Hypergeometric
",150.0,4.411764705882353,1.1029411764705883
Stats110, Linearity + EV + IRV," independence
",150.0,4.411764705882353,0.6302521008403361
Stats110, Linearity + EV + IRV," Geometric
",150.0,4.411764705882353,0.6302521008403361
Stats110, Linearity + EV + IRV," expected values
",150.0,4.411764705882353,0.6302521008403361
Stats110, Linearity + EV + IRV," indicator r.v.s
",150.0,4.411764705882353,0.6302521008403361
Stats110, Linearity + EV + IRV," linearity
",150.0,4.411764705882353,0.6302521008403361
Stats110, Linearity + EV + IRV," symmetry
",150.0,4.411764705882353,0.6302521008403361
Stats110, Linearity + EV + IRV," fundamental bridge
",150.0,4.411764705882353,0.6302521008403361
Stats110, Linearity + Negative Binomial," linearity
",150.0,4.411764705882353,1.1029411764705883
Stats110, Linearity + Negative Binomial," Putnam problem
",150.0,4.411764705882353,1.1029411764705883
Stats110, Linearity + Negative Binomial," Negative Binomial
",150.0,4.411764705882353,1.1029411764705883
Stats110, Linearity + Negative Binomial," St. Petersburg paradox
",150.0,4.411764705882353,1.1029411764705883
Stats110, Poisson & Poisson approx," sympathetic magic
",150.0,4.411764705882353,1.4705882352941178
Stats110, Poisson & Poisson approx," Poisson distribution
",150.0,4.411764705882353,1.4705882352941178
Stats110, Poisson & Poisson approx," Poisson approximation
",150.0,4.411764705882353,1.4705882352941178
Stats110, Variance + Variance + Universality," discrete vs. continuous
",150.0,4.411764705882353,0.7352941176470589
Stats110, Variance + Variance + Universality," PDFs
",150.0,4.411764705882353,0.7352941176470589
Stats110, Variance + Variance + Universality," variance
",150.0,4.411764705882353,0.7352941176470589
Stats110, Variance + Variance + Universality," standard deviation
",150.0,4.411764705882353,0.7352941176470589
Stats110, Variance + Variance + Universality," Uniform
",150.0,4.411764705882353,0.7352941176470589
Stats110, Variance + Variance + Universality," universality
",150.0,4.411764705882353,0.7352941176470589
Stats110, Standard Normal," standard Normal
",150.0,4.411764705882353,2.2058823529411766
Stats110, Standard Normal," Normal normalizing constant
",150.0,4.411764705882353,2.2058823529411766
Stats110, Standardisation + LOTUS," Normal distribution
",150.0,4.411764705882353,1.4705882352941178
Stats110, Standardisation + LOTUS," standardization
",150.0,4.411764705882353,1.4705882352941178
Stats110, Standardisation + LOTUS," LOTUS
",150.0,4.411764705882353,1.4705882352941178
Stats110, Midterm exmp," midterm review
",150.0,4.411764705882353,2.2058823529411766
Stats110, Midterm exmp," extra examples
",150.0,4.411764705882353,2.2058823529411766
Stats110, Exponential," Exponential distribution
",150.0,4.411764705882353,2.2058823529411766
Stats110, Exponential," memoryless property
",150.0,4.411764705882353,2.2058823529411766
Stats110, MGF's + Laplace Succession," moment generating functions
",150.0,4.411764705882353,1.4705882352941178
Stats110, MGF's + Laplace Succession," hybrid Bayes’ rule
",150.0,4.411764705882353,1.4705882352941178
Stats110, MGF's + Laplace Succession," Laplace’s rule of succession
",150.0,4.411764705882353,1.4705882352941178
Stats110, Joint distributions," MGFs to get moments of Expo and Normal
",150.0,4.411764705882353,1.4705882352941178
Stats110, Joint distributions," sums of Poissons
",150.0,4.411764705882353,1.4705882352941178
Stats110, Joint distributions," joint distributions
",150.0,4.411764705882353,1.4705882352941178
Stats110, Conditional + Marginal + 2D LOTUS," joint
",150.0,4.411764705882353,1.1029411764705883
Stats110, Conditional + Marginal + 2D LOTUS," conditional and marginal distributions
",150.0,4.411764705882353,1.1029411764705883
Stats110, Conditional + Marginal + 2D LOTUS," 2-D LOTUS
",150.0,4.411764705882353,1.1029411764705883
Stats110, Conditional + Marginal + 2D LOTUS," chicken-egg
",150.0,4.411764705882353,1.1029411764705883
Stats110, Multinomial + Cauchy," expected distance between Normals
",150.0,4.411764705882353,1.4705882352941178
Stats110, Multinomial + Cauchy," Multinomial
",150.0,4.411764705882353,1.4705882352941178
Stats110, Multinomial + Cauchy," Cauchy
",150.0,4.411764705882353,1.4705882352941178
Stats110, Covar & Corr & Variance as sum," covariance
",150.0,4.411764705882353,1.1029411764705883
Stats110, Covar & Corr & Variance as sum," correlation
",150.0,4.411764705882353,1.1029411764705883
Stats110, Covar & Corr & Variance as sum," variance of a sum
",150.0,4.411764705882353,1.1029411764705883
Stats110, Covar & Corr & Variance as sum," variance of Hypergeometric
",150.0,4.411764705882353,1.1029411764705883
Stats110, Transformatn + Convolution," transformations
",150.0,4.411764705882353,1.1029411764705883
Stats110, Transformatn + Convolution," LogNormal
",150.0,4.411764705882353,1.1029411764705883
Stats110, Transformatn + Convolution," convolutions
",150.0,4.411764705882353,1.1029411764705883
Stats110, Transformatn + Convolution," the probabilistic method
",150.0,4.411764705882353,1.1029411764705883
Stats110, Beta Distn," Beta distribution
",150.0,4.411764705882353,1.4705882352941178
Stats110, Beta Distn," Bayes’ billiards
",150.0,4.411764705882353,1.4705882352941178
Stats110, Beta Distn," finance preview and examples
",150.0,4.411764705882353,1.4705882352941178
Stats110, Gamma Distn," Gamma distribution
",150.0,4.411764705882353,2.2058823529411766
Stats110, Gamma Distn," Poisson processes
",150.0,4.411764705882353,2.2058823529411766
Stats110, Order Stats," Beta-Gamma (bank-post office)
",150.0,4.411764705882353,1.1029411764705883
Stats110, Order Stats," order statistics
",150.0,4.411764705882353,1.1029411764705883
Stats110, Order Stats," conditional expectation
",150.0,4.411764705882353,1.1029411764705883
Stats110, Order Stats," two envelope paradox
",150.0,4.411764705882353,1.1029411764705883
Stats110, Conditional Expectation," two envelope paradox (cont.)
",150.0,4.411764705882353,1.4705882352941178
Stats110, Conditional Expectation," conditional expectation (cont.)
",150.0,4.411764705882353,1.4705882352941178
Stats110, Conditional Expectation," waiting for HT vs. waiting for HH
",150.0,4.411764705882353,1.4705882352941178
Stats110, Adam's & Eve's Law," conditional expectation (cont.)
",150.0,4.411764705882353,1.1029411764705883
Stats110, Adam's & Eve's Law," taking out what’s known
",150.0,4.411764705882353,1.1029411764705883
Stats110, Adam's & Eve's Law," Adam’s law
",150.0,4.411764705882353,1.1029411764705883
Stats110, Adam's & Eve's Law," Eve’s law
",150.0,4.411764705882353,1.1029411764705883
Stats110, Random Variables + Inequalities," sum of a random number of random variables
",150.0,4.411764705882353,2.2058823529411766
